student_id,age,gender,region,school_type,socio_economic,parent_education,parent_income,enrollment_date,graduation_year,school_rank,previous_gpa,attendance_rate,study_hours_per_week,num_extracurriculars,internet_access,math_score,physics_score,chemistry_score,biology_score,literature_score,english_score,math_level,physics_level,literature_level,english_level,communication,teamwork,leadership,problem_solving,preferred_option,satisfaction
S100482,17,F,Nabeul,Vocational,High,Bachelor,30651.0,2022-06-22,2024,446,9.69,0.879,7.09,1,School only,9.16,13.66,13.62,8.22,11.98,10.75,D,B,C,C,7.14,6.1,5.02,5.58,Science,3.0
S101145,19,M,Sfax,Public,Medium,Bachelor,25561.0,2022-01-15,2026,277,14.29,0.85,0.53,1,Mobile only,20.0,7.79,,15.09,14.31,7.47,A,D,B,D,4.46,3.52,6.31,6.79,Letters,4.0
S101925,16,M,Kairouan,Public,Low,Master,17340.0,2022-08-12,2023,199,15.01,0.866,4.1,2,School only,4.79,11.67,10.4,12.85,11.84,7.63,D,C,C,D,4.37,6.93,6.16,6.41,Letters,3.0
S100066,16,M,Monastir,Public,Medium,PhD,24411.0,2022-01-05,2024,82,15.23,0.964,10.16,2,Home+Mobile,12.58,11.89,16.75,11.06,16.72,16.0,C,C,A,A,4.17,2.71,5.7,8.13,Science,3.0
S101734,16,M,Sousse,International,Medium,Bachelor,17571.0,2023-02-11,2024,272,13.8,0.915,3.08,2,Home+Mobile,10.27,11.82,13.44,0.0,12.9,,C,C,C,B,8.96,7.09,2.19,4.32,Arts,
S100733,18,F,Sfax,Public,High,Master,27014.0,2022-04-30,2024,141,8.33,0.86,3.5,0,Home+Mobile,14.09,4.15,6.99,18.79,11.93,9.28,B,D,C,D,4.96,6.34,3.38,4.94,Economics,2.0
S101798,16,M,Nabeul,Public,Low,Secondary,7614.0,2022-03-26,2025,40,12.66,0.927,12.0,1,Home+Mobile,8.07,9.36,7.38,7.7,9.52,12.03,D,D,D,C,,4.08,5.62,4.75,Economics,4.0
S100801,16,F,Sousse,Public,Low,Secondary,36148.0,2021-12-26,2024,58,12.07,0.895,1.41,2,Home+Mobile,8.09,16.22,17.71,8.87,6.58,9.83,D,A,D,D,,4.01,5.7,6.98,Economics,2.0
S101559,20,M,Sfax,Public,Medium,Primary,-5000.0,2022-07-06,2023,318,13.25,-0.2,1.04,0,School only,8.72,12.63,7.37,10.49,12.05,16.38,D,C,C,A,5.03,6.65,5.61,6.93,Arts,3.0
S101481,16,F,Gabes,Public,Medium,Bachelor,9436.0,2022-02-27,2025,255,9.2,0.911,16.68,1,Home+Mobile,14.9,6.19,12.79,7.84,14.22,12.81,B,D,B,C,,6.65,5.09,6.2,Letters,2.0
S100907,17,M,Tunis,Public,High,Secondary,17266.0,2022-01-09,2023,407,10.48,0.943,0.65,0,Home+Mobile,11.24,11.39,13.25,15.71,12.54,14.45,C,C,C,B,4.97,5.11,3.69,5.78,Arts,3.0
S100031,16,F,Kairouan,Public,Medium,Secondary,18140.0,2022-09-06,2025,352,13.63,0.968,1.84,1,Home+Mobile,19.48,11.12,13.83,10.08,14.8,11.45,A,C,B,C,,,0.73,7.18,Science,3.0
S100417,17,M,Nabeul,Public,Medium,Primary,14186.0,2022-07-24,2024,461,13.42,0.817,5.19,1,Home+Mobile,20.0,11.47,14.65,10.48,12.32,11.39,A,C,C,C,6.22,6.35,2.05,5.3,Engineering,2.0
S100881,18,F,Kairouan,International,Medium,None,27941.0,2021-09-15,2025,292,13.39,0.93,1.4,0,School only,14.13,13.04,20.0,6.19,15.43,7.57,B,B,B,D,6.41,7.03,3.59,3.73,Science,2.0
S100632,18,M,Tunis,International,Medium,Master,38113.0,2021-11-27,2026,137,9.78,0.841,1.42,1,None,9.41,11.8,15.65,3.16,7.63,6.37,D,C,D,D,,5.93,6.82,6.21,Engineering,3.0
S101574,17,F,Sousse,Public,Medium,Primary,23714.0,2022-01-22,2024,8,13.0,0.831,16.39,1,Home+Mobile,13.49,11.6,17.4,17.44,14.23,,B,C,B,D,7.93,7.22,5.48,7.56,Science,2.0
S101450,17,M,Gafsa,Public,Low,None,10327.0,2021-09-12,2023,213,9.02,0.96,5.55,1,School only,11.63,12.56,5.25,20.0,13.91,15.95,C,C,B,B,5.81,4.8,6.28,5.74,Letters,2.0
S100064,17,M,Bizerte,International,Medium,Secondary,28612.0,2021-11-17,2026,305,14.31,0.896,1.06,0,None,15.36,12.48,12.82,,7.89,12.61,B,C,D,C,3.34,9.05,4.95,7.01,Engineering,2.0
S101634,20,M,Nabeul,Public,Low,Primary,20993.0,2021-10-31,2024,349,12.11,0.977,0.57,1,School only,8.97,4.64,11.31,4.94,13.47,14.57,D,D,B,B,6.59,6.14,9.22,8.13,Letters,3.0
S101619,18,M,Nabeul,Public,High,Secondary,-5000.0,2021-12-11,2023,249,13.15,-0.2,4.71,4,Home+Mobile,5.19,10.1,15.92,15.04,9.93,11.42,D,C,D,C,4.38,,5.31,3.08,Letters,2.0
S100077,16,M,Gabes,Public,Low,Master,29187.0,2022-05-28,2024,205,11.29,0.753,1.04,1,Home+Mobile,9.44,13.68,8.37,,13.55,11.56,D,B,B,C,9.17,5.54,5.31,4.28,Arts,2.0
S100491,18,M,Kairouan,Public,Low,Primary,39897.0,2021-11-16,2025,167,10.09,0.806,0.15,1,Mobile only,11.57,11.0,12.49,13.77,15.11,12.16,C,C,B,C,6.4,7.9,4.78,2.67,Arts,1.0
S101421,18,F,Kairouan,Public,Medium,Secondary,45567.0,2022-03-27,2023,4,10.55,0.785,2.65,2,Home+Mobile,12.6,14.56,13.08,9.87,15.07,13.23,C,B,B,B,,2.52,4.06,5.11,Science,3.0
S101537,18,M,Sfax,Private,Medium,Master,18751.0,2022-02-13,2024,136,11.72,1.0,2.54,3,Home+Mobile,11.59,16.34,12.46,,13.84,15.82,C,A,B,B,,9.53,3.67,4.45,Letters,3.0
S100532,21,M,Gabes,Public,Medium,Secondary,37316.0,2022-02-27,2023,212,12.41,0.812,2.57,2,School only,13.1,15.37,12.22,8.36,8.4,,B,B,D,C,2.32,,9.06,6.96,IT,3.0
S100065,18,F,Gabes,Public,Low,Bachelor,49336.0,2022-05-08,2023,83,6.9,0.909,3.94,2,Home+Mobile,5.72,10.68,12.92,,15.58,11.29,D,C,B,C,4.83,6.41,4.8,5.57,Letters,3.0
S101703,18,F,Gafsa,Private,Medium,Primary,3883.0,2021-10-27,2024,392,11.73,0.886,4.44,2,School only,18.34,11.49,,8.73,11.22,13.11,A,C,C,B,4.7,6.0,3.73,4.16,Engineering,3.0
S100296,19,M,Tozeur,Public,Low,Bachelor,9350.0,2021-09-04,2023,22,14.49,0.903,2.97,1,Mobile only,16.74,13.72,12.32,12.01,6.46,10.1,A,B,D,C,7.65,8.7,5.48,4.97,Engineering,2.0
S100591,18,F,Bizerte,Public,Low,Secondary,13774.0,2021-11-02,2025,331,11.5,0.774,8.67,1,Home+Mobile,12.5,8.54,19.81,12.82,17.34,14.49,C,D,A,B,7.07,7.8,6.85,10.0,Arts,2.0
S100767,19,M,Gafsa,Public,Low,Secondary,18112.0,2021-11-24,2025,234,15.11,0.851,1.53,1,Home+Mobile,18.46,12.39,11.33,16.01,12.77,10.68,A,C,C,C,6.94,9.23,6.08,4.71,Engineering,3.0
S100724,18,M,Kairouan,Public,Medium,None,21001.0,2022-12-23,2023,422,8.38,0.741,0.22,1,Home+Mobile,15.45,17.71,7.27,12.12,1.27,12.82,B,A,D,C,,2.45,5.24,7.18,Engineering,2.0
S101436,17,M,Gabes,Public,Medium,Master,13734.0,2021-09-25,2025,91,12.72,0.847,17.83,1,Home+Mobile,7.63,13.95,17.51,20.0,12.17,12.92,D,B,C,C,5.31,5.19,2.14,4.12,Economics,2.0
S100626,17,M,Sousse,Public,Medium,Bachelor,34769.0,2022-05-14,2023,168,13.71,0.865,1.2,1,Mobile only,11.97,6.77,10.57,8.78,13.05,8.93,C,D,B,D,6.75,,5.19,4.86,Letters,3.0
S101419,20,M,Sfax,Public,Low,Master,18490.0,2021-12-20,2025,53,13.22,0.908,10.07,0,Mobile only,16.97,9.22,7.37,1.2,10.93,10.66,A,D,C,C,6.18,4.28,8.07,4.15,Economics,3.0
S101961,17,M,Bizerte,Public,Medium,Primary,10846.0,2021-11-20,2024,78,5.28,0.801,3.13,0,Home+Mobile,13.06,18.49,13.72,12.95,13.14,12.89,B,A,B,C,,6.84,4.73,7.48,Science,3.0
S101212,16,M,Nabeul,Public,Medium,Bachelor,30354.0,2021-12-08,2023,446,8.06,0.74,4.49,1,Mobile only,13.35,9.31,8.39,,9.85,,B,D,D,C,7.23,7.98,4.71,4.21,Economics,3.0
S101624,16,M,Monastir,Public,Low,Secondary,31699.0,2021-10-26,2025,208,13.28,0.972,2.86,1,School only,18.76,13.1,18.33,8.13,8.14,8.75,A,B,D,D,4.08,6.34,3.3,6.43,Science,2.0
S100251,17,F,Gafsa,Vocational,Low,Secondary,39535.0,2022-03-24,2025,224,13.5,0.91,6.87,1,Mobile only,8.51,3.08,18.05,14.64,8.57,,D,D,D,D,6.52,7.4,5.99,7.7,Economics,2.0
S101833,18,M,Monastir,Public,High,Primary,16494.0,2021-09-01,2026,33,13.33,0.874,24.16,1,Mobile only,8.35,9.35,11.44,11.97,8.1,20.0,D,D,D,A,8.13,4.76,5.95,2.72,Letters,3.0
S101625,18,M,Tunis,Public,Medium,Primary,31673.0,2021-11-24,2023,303,10.15,0.916,0.23,2,None,2.93,6.75,13.6,13.95,11.85,12.73,D,D,C,C,7.93,8.98,8.26,7.86,Engineering,2.0
S101917,18,M,Tunis,International,Medium,Secondary,18577.0,2023-09-16,2026,190,12.79,0.89,1.3,2,None,6.87,10.89,11.16,,14.38,9.09,D,C,B,D,4.49,5.97,5.9,8.24,Letters,2.0
S100982,16,F,Kairouan,Public,Medium,Secondary,1000.0,2021-10-22,2024,439,10.48,0.777,0.92,1,Home+Mobile,14.27,12.65,9.36,9.0,17.81,8.79,B,C,A,D,,5.7,3.45,5.86,Economics,1.0
S101903,15,M,Sfax,Public,Low,Master,26356.0,2021-09-03,2024,261,15.3,0.82,5.18,2,Mobile only,6.18,16.01,,7.1,13.92,12.57,D,A,B,C,7.66,,5.45,3.55,IT,2.0
S100706,17,M,Tozeur,Public,Medium,Master,23699.0,2021-12-28,2024,353,8.25,0.896,0.6,1,School only,19.42,13.35,5.18,10.09,8.01,10.81,A,B,D,C,6.77,7.26,8.45,5.15,Science,2.0
S100487,17,F,Sfax,International,Low,Master,4018.0,2023-05-03,2025,281,11.36,0.768,0.63,2,Mobile only,4.67,5.78,17.21,12.51,17.46,13.26,D,D,A,B,9.06,4.64,2.08,4.34,Arts,2.0
S100273,20,F,Monastir,Public,Low,Master,5256.0,2022-01-27,2025,263,13.57,1.0,0.72,2,Home+Mobile,12.13,8.01,10.08,3.58,6.03,12.81,C,D,D,C,8.17,6.37,7.23,4.69,Science,3.0
S101517,19,M,Kairouan,Public,Medium,Primary,17467.0,2022-02-26,2023,337,11.63,0.764,2.25,2,Mobile only,9.9,16.81,14.18,11.86,12.92,12.77,D,A,C,C,6.09,,6.79,4.62,Arts,2.0
S101682,18,F,Gafsa,Public,Low,Primary,24820.0,2021-11-24,2026,262,14.49,0.951,5.56,1,None,4.37,11.26,13.35,11.86,16.33,18.0,D,C,A,A,2.45,6.17,1.96,5.44,Arts,2.0
S100963,17,Other,Tozeur,International,Low,Secondary,17530.0,2021-10-14,2025,393,11.39,0.963,1.15,3,Home+Mobile,10.72,8.57,11.0,,14.69,13.18,C,D,B,B,5.13,7.64,7.06,7.36,Letters,1.0
S100877,18,M,Sfax,Public,Low,Primary,16678.0,2021-10-23,2023,227,15.27,0.824,2.09,3,Home+Mobile,11.99,7.84,5.93,13.89,8.62,12.89,C,D,D,C,,6.15,4.73,3.2,Letters,3.0
S101413,16,M,Sousse,Vocational,Low,Bachelor,27162.0,2021-11-13,2024,351,15.91,0.961,4.79,0,Home+Mobile,14.56,11.28,9.56,,13.93,12.0,B,C,B,C,5.9,4.8,3.69,5.05,Science,3.0
S101826,15,M,Tunis,Public,Low,Master,31693.0,2022-01-09,2023,246,9.8,0.903,6.32,1,Home+Mobile,19.64,12.82,9.46,15.17,12.87,16.09,A,C,C,A,7.07,6.3,3.55,5.48,Engineering,2.0
S100411,20,M,Bizerte,Private,Medium,Secondary,10037.0,2022-10-06,2026,115,13.3,0.831,1.17,4,School only,20.0,18.72,7.55,14.07,14.76,10.15,A,A,B,C,7.94,5.88,7.05,6.86,Science,3.0
S100667,16,F,Monastir,Public,Medium,Bachelor,31469.0,2022-01-08,2023,442,11.92,1.0,8.04,1,Home+Mobile,8.7,8.94,11.24,13.93,8.87,7.79,D,D,D,D,5.52,6.96,7.65,9.98,Science,2.0
S101262,17,M,Kairouan,Public,Low,Secondary,32251.0,2022-10-14,2024,171,13.67,0.826,0.49,1,Home+Mobile,16.59,9.16,16.81,6.93,4.89,5.39,A,D,D,D,6.67,8.61,6.24,5.65,Letters,2.0
S100149,17,F,Monastir,Public,Low,Primary,35049.0,2021-11-19,2024,475,17.98,0.997,1.68,1,Home+Mobile,17.25,15.68,8.4,,11.43,11.51,A,B,C,C,10.0,7.66,5.11,0.97,Engineering,3.0
S100644,16,M,Sousse,Public,Medium,Secondary,16538.0,2021-12-20,2023,40,15.58,0.965,2.27,0,Mobile only,11.65,9.23,7.39,9.49,8.16,6.19,C,D,D,D,5.52,7.51,6.72,6.11,Letters,3.0
S101617,18,F,Gabes,Public,Medium,Secondary,33956.0,2022-03-15,2026,8,8.82,0.894,0.25,1,Mobile only,14.0,10.51,12.19,9.37,9.44,18.53,B,C,D,A,5.39,9.04,3.77,4.95,Letters,2.0
S100218,18,F,Sfax,Private,Low,Primary,-5000.0,2022-08-26,2025,468,10.8,-0.2,6.65,2,Home+Mobil,15.16,11.79,4.05,16.1,13.79,12.65,B,C,B,C,4.7,6.4,4.01,4.46,Science,
S100239,16,M,Gabes,Public,High,Bachelor,36842.0,2021-10-05,2024,424,12.65,0.891,3.73,1,Home+Mobile,15.91,10.5,16.06,16.21,12.81,12.79,B,C,C,C,8.39,5.26,6.25,6.33,IT,2.0
S101131,17,F,Sfax,Public,Medium,Primary,26567.0,2022-06-22,2024,192,10.36,0.834,1.01,1,Home+Mobile,16.76,17.18,8.23,5.3,9.94,10.99,A,A,D,C,7.2,5.52,6.49,5.36,Engineering,2.0
S101216,16,M,Tunis,Public,Medium,None,24520.0,2022-01-24,2025,65,13.43,0.819,0.03,1,Home+Mobile,10.28,12.99,10.04,,14.61,10.47,C,C,B,C,7.31,6.91,3.99,5.52,Letters,3.0
S100792,18,F,Tozeur,Public,Medium,Primary,26771.0,2022-01-09,2025,24,15.75,0.912,0.3,1,Home+Mobil,17.09,13.18,11.76,14.58,14.12,11.35,A,B,B,C,5.46,5.65,4.11,1.66,Science,2.0
S100191,19,F,Sousse,Public,Low,Primary,23644.0,2021-12-16,2025,364,13.57,0.977,3.02,2,School only,10.17,14.48,19.09,,12.1,15.33,C,B,C,B,2.65,4.99,5.92,7.63,Letters,2.0
S100333,16,F,Kairouan,Public,Medium,Primary,22206.0,2021-09-07,2024,397,9.97,0.882,8.39,2,School only,8.06,13.86,4.99,15.11,4.1,,D,B,D,A,3.4,6.67,6.19,6.76,Arts,3.0
S101332,17,M,Bizerte,Public,Low,Primary,16065.0,2022-05-26,2023,419,14.14,0.861,2.0,3,Home+Mobile,11.58,9.72,13.04,5.09,13.88,9.8,C,D,B,D,,10.0,5.56,6.79,Health,2.0
S101353,18,F,Gabes,Publc,Low,Master,25286.0,2022-06-14,2025,450,10.4,0.842,3.97,2,Mobile only,15.63,11.85,14.6,11.91,12.87,11.51,B,C,C,C,5.64,7.41,4.86,7.55,Science,3.0
S100962,17,M,Sousse,Public,Medium,Secondary,38565.0,2021-09-25,2024,298,10.35,0.852,6.81,3,School only,10.95,14.94,11.29,6.66,10.42,13.86,C,B,C,B,5.48,6.92,5.57,5.42,Letters,2.0
S101331,18,F,Bizerte,Vocational,Medium,Primary,21491.0,2022-02-08,2025,94,13.54,0.932,0.38,3,Home+Mobile,4.91,8.41,,5.06,12.48,20.0,D,D,C,A,,,5.85,3.48,Letters,2.0
S101965,18,F,Gabes,Public,Medium,None,12243.0,2022-11-26,2025,247,8.74,0.85,2.65,2,Home+Mobile,13.27,11.51,14.08,15.31,10.17,16.47,B,C,C,A,6.85,8.83,6.11,4.9,Science,2.0
S101766,18,F,Tozeur,Public,Low,Bachelor,35322.0,2021-09-29,2025,66,8.62,0.89,1.14,2,Home+Mobile,12.31,16.99,14.61,11.27,12.52,13.0,C,A,C,C,4.84,7.81,10.0,5.33,Science,3.0
S101744,17,M,Sousse,Private,High,Secondary,39032.0,2022-06-22,2024,415,12.38,1.0,0.71,2,Home+Mobile,9.96,9.47,13.45,,9.64,11.52,D,D,D,C,4.31,4.87,7.37,6.91,Economics,2.0
S100582,17,F,Kairouan,Vocational,High,Secondary,21629.0,2022-04-13,2024,276,13.32,0.954,2.99,3,Home+Mobile,8.53,9.15,12.88,7.62,15.85,10.32,D,D,B,C,7.79,6.18,3.21,4.56,Letters,3.0
S101923,17,M,Tozeur,Publc,High,Secondary,23923.0,2022-02-17,2025,87,13.05,0.913,7.55,4,School only,8.1,9.84,13.0,9.76,15.1,12.18,D,D,B,C,5.2,9.38,5.64,4.24,Letters,2.0
S101445,16,F,Monastir,Private,Medium,Secondary,16491.0,2022-07-05,2024,261,16.23,0.878,3.07,0,Mobile only,12.56,15.03,6.4,12.71,2.36,9.88,C,B,D,D,4.09,6.34,4.38,6.87,Arts,1.0
S100839,18,M,Sfax,Vocational,Medium,Primary,19666.0,2021-09-09,2023,195,14.7,0.809,3.54,0,Home+Mobile,16.38,12.11,7.52,8.89,18.35,16.99,A,C,A,A,4.33,8.77,5.78,8.22,Science,3.0
S100627,18,F,Sfax,Private,High,Secondary,23068.0,2022-01-20,2024,464,8.46,0.894,2.67,2,Home+Mobile,13.39,2.03,11.75,6.63,12.05,20.0,B,D,C,A,10.0,6.69,3.62,2.99,Letters,3.0
S100323,17,M,Kairouan,Vocational,Low,Secondary,23726.0,2021-09-19,2025,104,14.88,0.862,0.88,3,None,12.26,10.58,5.63,11.74,11.22,12.58,C,C,C,C,3.71,6.88,3.89,9.86,Letters,2.0
S101927,17,F,Monastir,Public,Medium,Secondary,42106.0,2021-12-03,2025,93,9.62,0.87,2.62,1,Home+Mobile,17.46,11.26,12.56,,16.78,16.1,A,C,A,A,3.72,,5.1,2.47,Science,3.0
S101160,19,M,Nabeul,Private,Low,None,26182.0,2021-09-29,2025,120,13.05,0.733,4.21,1,Home+Mobile,7.85,9.1,11.24,13.46,11.11,6.43,D,D,C,D,7.8,4.56,2.34,6.76,IT,2.0
S100778,18,M,Nabeul,Public,High,Bachelor,42574.0,2022-09-02,2023,411,"14,16",0.899,6.56,1,Home+Mobile,12.21,14.15,12.25,,12.95,14.15,C,B,C,B,2.8,7.85,6.21,4.97,Science,3.0
S101076,17,F,Sfax,Public,Medium,Primary,8293.0,2022-08-02,2023,254,13.4,0.814,2.05,2,None,11.12,10.72,14.07,8.5,16.25,9.77,C,C,A,D,3.65,,7.76,6.9,Letters,2.0
S100939,18,M,Nabeul,Public,Medium,Secondary,19039.0,2022-02-14,2024,410,8.95,0.836,1.8,1,Home+Mobile,20.0,8.9,5.51,13.18,17.9,12.46,A,D,A,C,3.26,7.42,2.73,7.24,Letters,2.0
S100437,19,M,Kairouan,Private,Medium,Master,12640.0,2022-11-19,2023,440,7.44,0.832,6.46,1,Home+Mobile,8.14,11.01,14.48,15.3,15.95,12.09,D,C,B,C,4.38,7.3,3.7,6.77,Arts,3.0
S100119,18,F,Monastir,Vocational,Low,Primary,12854.0,2023-05-23,2023,477,11.43,0.905,0.44,1,Home+Mobile,14.36,11.05,10.77,13.41,13.69,9.45,B,C,B,D,4.95,4.84,3.61,4.84,Engineering,3.0
S101470,18,M,Monastir,Public,Low,Secondary,41646.0,2022-04-07,2024,150,10.94,0.844,3.78,1,Home+Mobile,11.45,6.78,15.92,14.33,8.63,12.4,C,D,D,C,7.51,5.02,9.73,4.76,Engineering,3.0
S101575,16,M,Tozeur,Public,Low,Bachelor,36623.0,2023-01-06,2025,183,14.9,0.891,0.1,0,Home+Mobile,7.61,18.31,15.55,0.36,8.48,15.69,D,A,D,B,6.88,,2.82,5.05,Letters,3.0
S101026,19,F,Gafsa,Vocational,Medium,None,24545.0,2022-03-23,2025,140,12.82,1.0,8.65,2,Home+Mobile,18.18,11.81,15.07,8.86,0.99,10.28,A,C,D,C,3.91,7.22,1.72,4.23,Health,2.0
S101253,16,M,Gabes,Public,Medium,Bachelor,24613.0,2021-11-06,2025,313,13.86,0.907,10.92,1,None,16.97,7.79,6.52,4.25,7.99,17.35,A,D,D,A,3.93,5.66,3.41,4.6,Letters,3.0
S101389,17,F,Sousse,Public,Medium,Secondary,34073.0,2022-04-16,2025,22,15.85,0.893,1.62,1,School only,4.83,13.82,15.82,8.98,15.11,13.31,D,B,B,B,6.68,8.16,6.66,6.65,Arts,3.0
S100076,19,M,Tunis,Public,Medium,Master,30414.0,2021-09-25,2025,83,13.31,0.853,2.47,1,Home+Mobile,15.34,12.3,,,5.16,12.75,B,C,D,C,5.73,9.05,4.58,9.12,Science,3.0
S101053,19,M,Gafsa,Publc,Medium,Bachelor,18196.0,2022-08-19,2023,139,16.06,0.898,18.24,1,Mobile only,11.55,9.63,6.53,11.72,13.23,13.56,C,D,B,B,5.2,7.75,3.85,5.4,Arts,2.0
S100900,17,M,Bizerte,Public,Low,Primary,21377.0,2022-11-26,2025,417,14.66,0.932,7.07,1,Mobile only,8.29,9.27,14.88,7.62,9.2,9.19,D,D,D,D,3.77,6.45,2.24,6.96,Economics,3.0
S100371,15,F,Sfax,Private,Medium,Secondary,41099.0,2021-11-22,2023,404,12.39,1.0,0.79,1,Home+Mobile,13.33,20.0,10.26,9.34,12.73,15.06,B,A,C,B,4.88,5.11,6.0,9.24,Science,4.0
S101877,18,F,Nabeul,Public,High,Secondary,23795.0,2022-10-07,2025,65,11.75,0.909,0.87,0,Home+Mobile,15.72,8.49,11.11,8.73,8.73,16.68,B,D,D,A,6.68,8.15,5.52,6.36,Letters,2.0
S101830,21,M,Gafsa,Public,Low,Primary,33948.0,2021-11-16,2024,177,11.52,0.916,0.54,2,Mobile only,9.4,15.59,9.68,6.11,16.69,11.57,D,B,A,C,3.37,6.35,4.87,7.16,Letters,2.0
S101992,18,F,Sousse,Public,Medium,None,1000.0,2021-09-29,2026,168,15.55,0.862,7.48,0,Home+Mobile,12.23,16.64,20.0,6.95,13.11,7.39,C,A,B,D,4.96,4.63,4.06,6.86,Letters,3.0
S100941,18,F,Sousse,International,Medium,Primary,43754.0,2021-09-29,2024,161,8.65,0.813,6.73,0,Home+Mobile,14.86,8.08,,,7.27,13.37,B,D,D,B,6.72,,7.32,6.46,Letters,2.0
S100577,20,F,Bizerte,Public,Medium,Primary,19264.0,2021-12-31,2023,177,16.07,0.781,0.06,0,Home+Mobile,8.36,9.23,18.18,18.42,14.38,13.59,D,D,B,B,4.76,8.36,5.33,6.0,Arts,2.0
S100819,17,M,Gabes,Public,Low,Master,20056.0,2022-05-24,2024,53,13.13,0.915,1.49,1,School only,8.04,14.01,11.44,10.8,4.54,16.13,D,B,D,A,4.95,2.82,4.7,5.52,Arts,3.0
S101479,17,M,Tunis,Public,High,Primary,32829.0,2022-01-04,2024,191,12.02,0.837,0.26,1,None,15.45,9.87,8.32,8.95,6.65,,B,D,D,C,4.53,8.87,5.08,8.74,IT,2.0
S101532,18,M,Kairouan,Public,Low,Secondary,27317.0,2021-10-09,2023,130,14.44,0.838,0.55,1,Home+Mobile,8.87,10.75,,15.06,14.28,15.37,D,C,B,B,7.65,5.4,6.61,5.14,Letters,2.0
S101746,15,F,Sousse,Public,Low,Bachelor,16017.0,2021-12-03,2024,489,13.05,0.97,7.71,1,Home+Mobile,17.24,11.45,10.47,10.59,9.08,10.12,A,C,D,C,6.24,6.98,7.7,5.54,Letters,1.0
S101390,17,M,Sousse,Public,Medium,Secondary,25175.0,2022-01-18,2026,302,12.19,0.954,11.61,0,Mobile only,14.18,15.25,10.87,,20.0,,B,B,A,D,4.2,7.01,4.86,2.17,Science,3.0
S100886,18,F,Kairouan,Public,Medium,Primary,18453.0,2021-12-10,2023,93,17.13,0.951,0.37,1,Mobile only,9.17,14.86,19.02,12.36,13.78,8.48,D,B,B,D,6.86,5.78,4.38,5.67,Economics,2.0
S100968,18,F,Tunis,Private,High,Secondary,14275.0,2022-03-03,2023,192,16.35,0.977,4.82,2,School only,13.03,6.05,8.39,3.63,12.61,3.14,B,D,C,D,4.36,7.85,5.19,6.41,Economics,4.0
S101609,18,Other,Sfax,Public,Medium,Bachelor,47026.0,2022-02-09,2025,181,18.1,0.808,0.54,1,None,14.12,10.71,6.73,14.64,10.58,10.74,B,C,C,C,4.94,3.12,8.42,3.93,Science,3.0
S100785,20,M,Gabes,Public,High,Secondary,13520.0,2022-05-18,2025,1,10.12,0.887,2.61,0,Home+Mobile,18.32,9.11,13.87,10.98,11.07,13.01,A,D,C,B,7.92,5.34,4.92,10.0,Arts,3.0
S101553,19,F,Gafsa,Public,Medium,Secondary,35313.0,2021-09-28,2024,45,14.48,0.884,2.93,0,Home+Mobile,14.19,15.84,13.31,13.45,14.43,11.86,B,B,B,C,9.56,8.98,7.68,5.32,Science,2.0
S101834,19,M,Tunis,Vocational,Medium,Bachelor,6081.0,2022-04-16,2023,402,9.55,0.929,4.39,2,Mobile only,17.29,20.0,,13.16,4.49,9.04,A,A,D,D,,8.77,1.53,5.99,Science,3.0
S101621,16,M,Tozeur,Public,High,Bachelor,21822.0,2022-05-26,2024,322,11.98,1.0,5.38,0,Mobile only,13.01,9.98,15.92,17.26,9.97,6.75,B,D,D,D,6.91,8.08,6.26,5.77,Engineering,3.0
S100301,18,F,Kairouan,Private,Medium,Master,12962.0,2021-09-04,2025,46,15.45,0.835,0.33,0,Mobile only,10.06,10.44,,12.74,10.2,16.74,C,C,C,A,4.77,6.97,6.17,6.19,Letters,2.0
S100689,16,M,Kairouan,Public,Medium,Secondary,22601.0,2021-09-02,2023,386,13.2,1.0,2.3,4,Mobile only,16.62,12.52,13.71,5.16,9.98,10.23,A,C,D,C,4.59,7.6,8.0,4.44,Science,3.0
S100812,16,F,Tunis,Public,Low,Master,29110.0,2023-03-27,2024,356,14.99,0.998,0.92,0,Home+Mobile,12.4,17.25,5.19,18.46,11.75,14.45,C,A,C,B,,8.73,4.84,6.93,Engineering,
S101061,21,M,Bizerte,Public,Medium,Primary,26477.0,2023-04-16,2024,235,13.93,0.925,1.21,1,School only,18.02,8.46,4.76,20.0,12.94,12.64,A,D,C,C,4.49,3.84,5.02,7.17,IT,2.0
S100236,17,F,Kairouan,Private,Medium,Secondary,40514.0,2022-06-10,2025,128,"15,18",0.911,1.71,1,Home+Mobile,11.62,13.69,9.56,11.95,9.13,9.37,C,B,D,D,5.2,6.69,3.85,4.5,Engineering,3.0
S101115,18,F,Monastir,Public,Low,None,18755.0,2021-09-02,2024,223,12.14,0.945,3.82,0,None,8.56,12.85,7.24,4.19,4.02,13.01,D,C,D,B,5.19,6.45,6.91,5.77,Letters,2.0
S101405,17,F,Tunis,Public,Medium,Primary,23394.0,2023-08-24,2025,316,7.35,0.862,0.99,0,Home+Mobile,13.26,10.31,16.13,12.28,7.9,14.97,B,C,D,B,,7.68,3.67,5.69,Arts,2.0
S100499,21,M,Sfax,Public,Medium,None,20651.0,2022-10-13,2025,86,12.55,0.926,0.43,1,Mobile only,13.47,9.64,9.88,9.79,8.82,9.72,B,D,D,D,5.96,,4.77,5.31,Economics,4.0
